PROJECTNAME,TRIP_CODE,SAMPLEDATELOCAL,SAMPLEDEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
NRS,ESP20110512,2011-05-12 11:00:00,20,0.063,0,0.092,0,,0.036,0,0.033,0,0.044,0.078,0.012,0,0.021,0.007,0.149,0.011,0,0.025,0,0.005,0.034,0,0.012,0.048,0,0,0,0,0.113,0.113,0.011,0.72,0.731,0,0,0,0,,,0.034,0,1,
NRS,NSI20100121,2010-01-22 10:00:00,WC,0,0,0.012,0,,0,0,0,0,0.012,0.02,0.004,0,0.007,0.002,0.03,0,0,0.006,0,0,0,0,0,0.053,0,0,0,0,0.039,0.039,0,0.194,0.194,0,0,0,0,,,0.009,0,2,station start time used
NRS,PHB20121218,2012-12-19 11:04:00,WC,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,lost sample - defrosted during storage
NRS,MAI20100527,2010-05-27 11:30:00,20,0,0,0.014,0,,0,0,0,0,0.02,0.021,0.006,0,0.015,0.007,0.04,0,0,0.01,0,0,0.008,0,0,0.005,0,0,0,0,0.055,0.055,0,0.2,0.2,0,0,0,0,,,0.006,0,2,station start time used
NRS,MAI20130528,2013-05-28 11:55:00,20,0.048,0,0.058,0,,0.008,0,0.006,0,0.037,0.053,0.01,0,0.025,0.01,0.069,0,0,0.02,0,0,0.016,0,0,0.007,0,0,0,0,0.092,0.092,0,0.437,0.437,0,0,0,0,,,0.014,0,2,WC time used
NRS,KAI20141201,2014-12-02 07:50:00,40,0.032,0,0.039,0,,0.005,0,0.021,0,0.032,0.025,0.006,0,0.014,0.004,0.074,0.004,0,0.013,0,0,0,0,0.005,0.014,0.004,0,0,0,0.051,0.051,0.01,0.292,0.302,0,0,0,0,,,0.01,0,1,
NRS,ROT20100520,2010-05-20 11:15:00,20,0.049,0,0,0.073,,0,0,0.008,0,0.039,0.055,0.011,0,0.024,0.01,0.103,0.011,0,0.02,0,0,0.026,0,0,0.036,0,0,0,0,0.101,0.101,0,0.514,0.514,0,0,0,0,,,0.022,0,1,
NRS,DAR20120114_2130,2012-01-15 07:26:00,20,0,0,0.036,0.022,,0,0,0,0,0,0.176,0,0,0.017,0.004,0.016,0,0,0.016,0,0,0.01,0,0,0.101,0,0,0,0,0.049,0.049,0,0.532,0.532,0,0,0,0,,,0.044,0,1,UTC time corrected
NRS,PHB20101213,2010-12-14 09:45:00,25,0.259,0,0.309,0,,0,0.232,0.04,0,0.024,0.976,0.01,0,0.024,0.008,0.014,0.014,0,0.122,0,0,0.031,0,0.013,0.01,0,0,0,0,0.081,0.081,0,1.916,1.916,0,0,0.605,0,,,0.054,0,1,
NRS,YON20141120,2014-11-21 09:15:00,1,0.007,0,0.01,0,,0.007,0,0,0,0.005,0.011,0,0,0,0.002,0.013,0,0,0.01,0,0,0,0,0,0.088,0,0,0,0.005,0.007,0.012,0.047,0.165,0.212,0,0,0,0,,,0.022,0,1,
NRS,NSI20121017,2012-10-17 10:50:00,57,0.027,0,0.025,0,,0.007,0,0,0,0.005,0.056,0.003,0,0.004,0.001,0.009,0,0,0.004,0,0,0,0,0,0.004,0.004,0,0,0,0.02,0.02,0,0.146,0.146,0,0,0,0,,,0.003,0,1,
NRS,DAR20130617_1500,2013-06-18 00:30:00,WC,0.032,0,0.041,0.024,,0,0,0,0,0,0.116,0.007,0,0.024,0.005,0.026,0,0,0.016,0,0,0.011,0,0,0.117,0,0,0,0,0.069,0.069,0,0.569,0.569,0,0,0,0,,,0.048,0,1,
NRS,YON20120112,2012-01-12 11:40:00,WC,0.007,0,0.013,0,,0.014,0,0,0,0.006,0.019,0,0,0,0.001,0.021,0,0,0.009,0,0,0,0,0,0.147,0,0,0,0.004,0.009,0.013,0.08,0.152,0.232,0,0,0,0,,,0.026,0,2,station start time used
NRS,MAI20140408,2014-04-08 12:10:00,85,0.012,0,0.006,0,,0,0,0,0,0.013,0.006,0,0,0,0,0.009,0,0,0.001,0,0,0,0,0,0.003,0,0,0,0,0.007,0.007,0.003,0.043,0.046,0,0,0,0,,,0.002,0,1,
NRS,KAI20140122,2014-01-22 15:25:00,100,0.05,0,0.041,0.002,,0,0,0,0,0.07,0.033,0.004,0,0.011,0.001,0.035,0,0,0.006,0,0,0.001,0,0,0.006,0,0,0,0,0.042,0.042,0.006,0.196,0.202,0,0,0,0,,,0.007,0,1,
NRS,MAI20140516,2014-05-16 11:30:00,20,0.033,0,0.06,0.006,,0,0,0.008,0,0.027,0.031,0.015,0,0.036,0.009,0.057,0,0,0.01,0,0,0.031,0,0,0.012,0,0,0,0,0.143,0.143,0.007,0.499,0.506,0,0,0,0,,,0.021,0,0,
NRS,MAI20140619,2014-06-19 11:35:00,WC,0.025,0,0.047,0,,,0,0.003,0,0.028,0.029,0.011,0,0.03,0.008,0.055,,0,0.01,0,0,0.014,0,0,0.01,0,0,0,0,0.115,0.115,0,0.383,0.383,0,0,0,0,,,0.015,0,1,
NRS,NSI20131016,2013-10-16 11:40:00,20,0.018,0,0.036,0,,0.047,0,0.004,0,0.014,0.055,0.009,0,0.01,0.004,0.021,0.006,0,0.01,0,0.004,0.003,0,0.003,0.029,0.012,0,0,0,0.043,0.043,0,0.27,0.27,0,0,0,0,,,0.009,0,1,
NRS,NSI20140213,2014-02-13 11:05:00,WC,0.011,0,0.024,0,,0.008,0,0,0,0.022,0.018,0.006,0,0.007,0.002,0.041,0.002,0,0.005,0,0,0.001,0,0,0.042,0.004,0,0,0,0.042,0.042,0.034,0.221,0.255,0,0,0,0,,,0.01,0,0,
NRS,PHB20140317,2014-03-18 09:32:00,25,0.05,0,0.055,0,,0.007,0,0.006,0,0.072,0.025,0.011,0,0.021,0.006,0.055,0.003,0,0.019,0,0.005,0.008,0,0.004,0.04,0.007,0,0,0.011,0.135,0.146,0.071,0.347,0.418,0,0,0,0,,,0.024,0,0,
NRS,DAR20140118_0030,2014-01-18 10:05:00,WC,0.019,0,0.066,0.086,,0.737,0,0,0,0.033,0.756,0,0,0.024,0,0,0.064,0,0.065,0,0,0.03,0,0.008,0.126,0,0,0,0,0.09,0.09,0,1.831,1.831,0,0,0,0,,,0.096,0,0,
NRS,YON20140122,2014-01-22 11:13:00,26,0.007,0,0.013,0.004,,0,0,0,0,0.005,0.016,0,0,0,0.002,0.016,0.005,0,0.006,0,0,0,0,0,0.111,0,0,0,0.007,0.01,0.017,0.073,0.18,0.253,0,0,0,0,,,0.028,0,0,
NRS,YON20140122,2014-01-22 11:13:00,8,0.006,0,0.011,0.002,,0,0,0,0,0.006,0.014,0,0,0,0.002,0.014,0.005,0,0.009,0,0,0,0,0,0.116,0,0,0,0.006,0.008,0.014,0.057,0.161,0.218,0,0,0,0,,,0.026,0,0,
NRS,DAR20130916,2013-09-16 11:26:00,WC,0.019,0,0.032,0.009,,0,0,0,0,0.006,0.082,0.005,0,0.018,0.006,0.029,,0,0.016,0,0,0.008,0,0,0.109,0,0,0,0,0.048,0.048,0,0.454,0.454,0,0,0,0,,,0.037,0,0,
NRS,DAR20130916,2013-09-16 12:00:00,6,0.017,0,0.032,0.008,,0,0,0,0,0.008,0.075,0.004,0,0.015,0.007,0.031,,0,0.018,0,0,0.008,0,0,0.102,0,0,0,0,0.041,0.041,0,0.428,0.428,0,0,0,0,,,0.034,0,0,
NRS,KAI20130827,2013-08-28 08:55:00,40,0.02,0,0.041,0.004,,0,0,0.004,0,0.027,0.037,0.006,0,0.017,0.002,0.053,,0,0.007,0,0.003,0.01,0,0.003,0.036,0,0,0,0,0.06,0.06,0.041,0.305,0.346,0,0,0,0,,,0.015,0,0,
NRS,KAI20130827,2013-08-28 08:55:00,100,0.006,0,0.014,0.007,,0,0,0.003,0,0.013,0.033,0.003,0,0.01,0.001,0.021,,0,0.003,0,0,0.004,0,0,0.009,0,0,0,0,0.027,0.027,0.007,0.139,0.146,0,0,0,0,,,0.007,0,0,
NRS,MAI20131217,2013-12-17 00:00:00,20,0.02,0,0.077,0,,0.027,0,0.046,0,0.008,0.067,0.004,0,0.01,0.008,0.026,,0,0.046,0,0,0.036,0,0.006,0.014,0,0,0,0,0.027,0.027,0,0.525,0.525,0,0,0,0,,,0.02,0,0,
NRS,ROT20131218,2013-12-18 10:43:00,WC,0.022,0,0.028,0,,0.008,0,0,0,0.011,0.047,0.002,0,0.005,0.003,0.037,0.006,0,0.021,0,0,0.002,0,0.004,0.023,0,0,0,0,0.018,0.018,0.008,0.225,0.233,0,0,0,0,,,0.009,0,0,
NRS,ROT20131218,2013-12-18 11:27:00,20,0.016,0,0.024,0,,0.008,0,0,0,0.01,0.033,0.002,0,0.005,0.003,0.036,0.003,0,0.016,0,0,0,0,0.003,0.021,0,0,0,0,0.017,0.017,0.004,0.193,0.197,0,0,0,0,,,0.008,0,0,
NRS,ROT20140227,2014-02-27 12:39:00,WC,0.031,0,0.032,0,,0.009,0,0,0,0.023,0.034,0.005,0,0.013,0.006,0.053,0.003,0,0.02,0,0.004,0.004,0,0.004,0.022,0.002,0,0,0,0.044,0.044,0.012,0.224,0.236,0,0,0,0,,,0.01,0,0,Composite
NRS,MAI20101214,2010-12-14 12:45:00,80,0.01,0,0.019,0,,0,0,0,0,0,0.084,0,0,0,0,0.005,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0.157,0.157,0,0,0,0,,,0.004,0,2,WC time used
NRS,MAI20121112,2012-11-13 12:00:00,85,0.019,0,0.043,0.007,,0.008,0,0,0,0.005,0.028,0.01,0,0.029,0.006,0.009,0,0,0.004,0,0,0.007,0,0,0.009,0,0,0,0,0.073,0.073,0,0.192,0.192,0,0,0,0,,,0.013,0,1,
NRS,ROT20111122,2011-11-22 15:51:00,WC,0.017,0,0.024,0.004,,0,0,0.006,0,0.019,0.038,0,0,0.004,0.003,0.03,0,0,0.023,0,0,0.009,0,0,0.021,0,0,0,0,0.02,0.02,0.009,0.181,0.19,0,0,0,0,,,0.008,0,1,
NRS,DAR20121208_1630,2012-12-09 02:00:00,6,0.026,0,0.051,0.018,,0,0,0,0,0,0.156,0.005,0,0.013,0.003,0.031,0.006,0,0.019,0,0,0.01,0,0,0.062,0,0,0,0,0.044,0.044,0,0.472,0.472,0,0,0,0,,,0.033,0,1,
NRS,ROT20111122,2011-11-22 16:18:00,40,0.018,0,0.023,0.002,,0,0,0.01,0,0.028,0.024,0,0,0,0,0.027,0,0,0.016,0,0,0.007,0,0.003,0.018,0,0,0,0,0.021,0.021,0.018,0.136,0.154,0,0,0,0,,,0.01,0,1,
NRS,ROT20120221,2012-02-21 10:34:00,40,0.018,0,0.022,0,,0,0,0.007,0,0.015,0.024,0.002,0,0,0,0.028,0,0,0.005,0,0,0.004,0,0.003,0.032,0,0,0,0.009,0.046,0.055,0.045,0.141,0.186,0,0,0,0,,,0.012,0,1,
NRS,ROT20120727,2012-07-27 11:11:00,40,0.033,0,0.035,0,,0.005,0,0.004,0,0.03,0.029,0.003,0,0.008,0.002,0.052,0,0,0.013,0,0,0.006,0,0,0.021,0,0,0,0,0.031,0.031,0.006,0.252,0.258,0,0,0,0,,,0.011,0,1,
NRS,YON20101101,2010-11-01 12:00:00,WC,0,0,0.006,0,,0,0,0,0,0.009,0.012,0,0,0,0,0.02,0.007,0,0.008,0,0,0,0,0,0.086,0,0,0,0.011,0,0.011,0.052,0.087,0.139,0,0,0,0,,,0.014,0,1,
NRS,YON20110217,2011-02-17 12:30:00,WC,0.013,0,0.02,0,,0.02,0,0,0,0.007,0.055,0,0,0,0,0.025,0.005,0,0.009,0,0.003,0.003,0,0,0.188,0,0,0,0,0.014,0.014,0.016,0.605,0.621,0,0,0,0,,,0.066,0,1,
NRS,YON20110811,2011-08-11 13:55:00,WC,0.01,0,0.014,0,,0.012,0,0,0,0.01,0.016,0,0,0,0,0.031,0,0,0.007,0,0,0,0,0,0.07,0,0,0,0,0.008,0.008,0.028,0.126,0.154,0,0,0,0,,,0.011,0,1,
NRS,YON20121026,2012-10-26 11:20:00,WC,0.011,0,0.014,0,,0.012,0,0,0,0.009,0.017,0,0,0,0,0.023,0,0,0.012,0,0,0,0,0,0.063,0,0,0,0.003,0.007,0.01,0.039,0.213,0.252,0,0,0,0,,,0.023,0,1,
NRS,YON20130416,2013-04-16 12:28:00,26,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,Sample lost in transit
NRS,YON20130912,2013-09-12 12:41:00,WC,0.033,0,0.071,0,,0.182,0,0.01,0,0.022,0.116,0.003,0,0.004,0.004,0.049,0,0,0.044,0,0.01,0,0,0.007,0.324,0,0,0,0,0.03,0.03,0.042,2.559,2.601,0,0,0,0,,,0.252,0,1,
NRS,PHB20101019,2010-10-20 10:55:00,25,0.03,0,0.037,0,,0,0,0,0,0.039,0.066,0,0,0.006,0,0.071,0.01,0,0.024,0,0,0.006,0,0.008,0,0,0,0,0,0.026,0.026,0,0.299,0.299,0,0,0,0,,,0.006,0,2,volume not recorded
NRS,NSI20150624,2015-06-24 11:40:00,0,0.081,0,0.099,0,,0.129,0,0.01,0,0.05,0.15,0.002,0,0.003,0.002,0.093,0.003,0,0.032,0,0,0.003,0,0.007,0.055,0,0,0,0,0.014,0.014,0.028,0.445,0.473,0,0,0,0,,,0.022,0,0,
NRS,NSI20150119,2015-01-19 11:15:00,20,0.004,0,0.005,0,,0,0,0,0,0.004,0.004,0.001,0,0,0.001,0.012,0,0,0.003,0,0,0,0,0,0.036,0.003,0,0,0,0.019,0.019,0.03,0.051,0.081,0,0,0,0,,,0.004,0,1,
NRS,ROT20150507,2015-05-07 10:40:00,WC,0.043,0,0.048,0,,0.028,0,0.006,0,0.027,0.051,0.008,0,0.019,0.006,0.063,0.003,0,0.025,0,0.004,0.014,0,0.005,0.025,0,0,0,0,0.064,0.064,0.015,0.352,0.367,0,0,0,0,,,0.012,0,0,
NRS,DAR20151117,2015-11-18 08:53:00,0,0.013,0,0.053,0,,0.049,0,0.03,0,0,0.129,0.009,0,0.016,0.013,0.021,0,0,0.027,0,0,0.027,0,0,0.171,0,0,0,0,0.06,0.06,0,0.725,0.725,0,0,0,0,,,0.056,0,0,
NRS,YON20150825,2015-08-25 01:25:00,0,0,0,0.008,0,,0.006,0,0,0,0.005,0.007,0,0,0,0.001,0.01,0,0,0.006,0,0,0,0,0,0.063,0,0,0,0,0.008,0.008,0.046,0.069,0.115,0,0,0,0,,,0.01,0,0,
NRS,PHB20160615,2016-06-15 10:20:00,0,0.052,0,0.067,0,,0.078,0,0.018,0,0.031,0.151,0.006,0,0.011,0.005,0.053,0,0,0.022,0,0,0.014,0,0,0.019,0.002,0,0,0,0.047,0.047,0.016,0.499,0.515,0,0,0,0,,,0.019,0,0,
NRS,YON20160122,2016-01-22 12:12:00,8,0.014,0,0.017,0,,0.03,0,0.005,0,0.007,0.03,0,0,0,0.002,0.018,0,0,0.012,0,0.001,0,0,0.002,0.081,0,0,0,0,0.007,0.007,0.02,0.295,0.315,0,0,0,0,,,0.034,0,0,
NRS,YON20160321,2016-03-21 11:17:00,8,0.008,0,0.012,0,,0.025,0,0.002,0,0.005,0.019,0,0,0,0.001,0.018,0,0,0.01,0,0.002,0,0,0.004,0.093,0,0,0,0,0.006,0.006,0.022,0.211,0.233,0,0,0,0,,,0.021,0,0,
NRS,NSI20151119,2015-11-19 11:15:00,WC,0.025,0,0.025,0,,0.022,0,0,0,0.021,0.028,0.004,0,0.003,0.002,0.035,0.002,0,0.007,0,0.002,0,0,0.002,0.04,0.007,0,0,0,0.024,0.024,0.024,0.144,0.168,0,0,0,0,,,0.008,0,0,
NRS,DAR20150804_0130,2015-08-04 11:05:00,6,0.031,0,0.1,0,,0.096,0,0,0,0,0.398,0,0,0.015,0.006,0.025,0.018,0,0.035,0,0,0,0,0,0.067,0,0,0,0,0.041,0.041,0,1.021,1.021,0,0,0,0,,,0.035,0,0,
NRS,KAI20151116,2015-11-17 11:50:00,40,0.201,0,0.26,0,,0.135,0.107,0.058,0,0.048,0.46,0.016,0,0.066,0.004,0.264,0,0,0.064,0,0,0.016,0,0.009,0.012,0,0,0,0,0.176,0.176,0,1.479,1.479,0,0,0,0,,,0.045,0,0,
NRS,NSI20150907,2015-09-07 11:40:00,0,0.01,0,0.031,0,,0.052,0,0.008,0,0.01,0.056,0.006,0,0.003,0.005,0.031,0.004,0,0.012,0,0.004,0,0,0.002,0.036,0.012,0,0,0,0.025,0.025,0.005,0.213,0.218,0,0,0,0,,,0.009,0,0,
NRS,MAI20151001,2015-10-01 11:30:00,WC,0.182,0,0.271,0,,0.103,0,0.105,0,0.055,0.244,0.024,0,0.075,0.023,0.262,0,0,0.144,0,0,0.056,0,0.014,0.007,0.005,0,0,0,0.249,0.249,0,1.617,1.617,0,0,0,0,,,0.049,0,0,
NRS,PHB20150723,2015-07-23 09:18:00,0,0.059,0,0.099,0,,0.011,0,0.021,0,0.04,0.072,0.014,0,0.032,0.006,0.088,0.003,0,0.015,0,0.003,0.039,0,0,0.022,0,0,0,0,0.163,0.163,0,0.731,0.731,0,0,0,0,,,0.023,0,0,
NRS,YON20150618,2015-06-18 14:15:00,WC,0.006,0,0.013,0,,0,0,0,0,0.006,0.019,0,0,0,0.001,0.019,0,0,0.005,0,0,0,0,0,0.053,0,0,0,0,0.013,0.013,0.02,0.283,0.303,0,0,0,0,,,0.018,0,0,
NRS,NSI20150731,2015-07-31 10:50:00,57,0.013,0,0.024,0,,0.011,0,0,0,0.023,0.041,0,0,0,0,0.035,0,0,0.007,0,0,0,0,0,0.006,0,0,0,0,0.015,0.015,0,0.165,0.165,0,0,0,0,,,0.004,0,0,
NRS,NSI20150907,2015-09-07 11:20:00,20,0.239,0,0.265,0,,0.427,0.383,0.012,0,0.046,0.531,0.009,0,0.006,0.003,0.094,0.006,0,0.06,0,0.005,0,0,0.012,0.02,0.012,0,0,0,0.032,0.032,0.01,0.938,0.948,0,0,0,0,,,0.021,0,0,
NRS,NSI20151027,2015-10-27 11:50:00,0,0.012,0,0.018,0,,0.014,0,0.002,0,0.009,0.017,0,0,0,0,0.024,0,0,0.007,0,0,0,0,0.001,0.039,0,0,0,0,0.009,0.009,0.021,0.117,0.138,0,0,0,0,,,0.007,0,0,
NRS,KAI20160525,2016-05-26 08:30:00,0,0.062,0,0.064,0,,0.042,0,0.019,0,0.061,0.036,0.008,0,0.014,0.006,0.085,0,0,0.017,0,0,0.019,0,0.004,0.029,0.004,0,0,0,0.078,0.078,0.032,0.42,0.452,0,0,0,0,,,0.024,0,0,
NRS,PHB20150630,2015-06-30 09:59:00,15,0.082,0,0.098,0,,0.01,0,0.012,0,0.064,0.075,0.009,0,0.02,0.006,0.14,0,0,0.023,0,0.007,0.03,0,0,0.024,0,0,0,0,0.088,0.088,0,0.694,0.694,0,0,0,0,,,0.026,0,0,
NRS,MAI20160209,2016-02-10 11:36:00,20,0.057,0,0.09,0,,0.04,0,0.009,0,0.027,0.091,0.022,0,0.063,0.015,0.073,0.004,0,0.017,0,0.002,0.028,0,0,0.063,0,0,0,0,0.205,0.205,0.031,0.737,0.768,0,0,0,0,,,0.034,0,0,These samples did not have any ice in the esky and were quite warm
NRS,MAI20151216,2015-12-17 13:35:00,85,0.009,0,0.016,0,,0.008,0,0,0,0.009,0.027,0.003,0,0.011,0,0.014,0,0,0.003,0,0,0.004,0,0,0,0,0,0,0,0.025,0.025,0,0.095,0.095,0,0,0,0,,,0.004,0,0,
NRS,PHB20160201,2016-02-02 11:15:00,WC,0.025,0,0.041,0,,0.015,0,0.016,0,0.018,0.048,0.011,0,0.013,0.005,0.04,0.005,0,0.011,0,0,0.014,0,0,0.071,0.013,0,0,0,0.077,0.077,0.03,0.425,0.455,0,0,0,0,,,0.029,0,0,
NRS,YON20160725,2016-07-25 11:03:00,26,0.02,0,0.029,0,,0.007,0,0,0,0.021,0.023,0.002,0,0.004,0.002,0.042,0,0,0.011,0,0,0.003,0,0.001,0.052,0,0,0,0,0.017,0.017,0.044,0.206,0.25,0,0,0,0,,,0.02,0,0,
NRS,DAR20160530,2016-05-31 08:13:00,6,0.018,0,0.06,0.026,,0,0,0,0,0,0.188,0.005,0,0.008,0.004,0.019,0,0,0.029,0,0,0.021,0,0,0.093,0,0,0,0,0.058,0.058,0,0.705,0.705,0,0,0,0,,,0.036,0,0,
NRS,DAR20160530,2016-05-31 08:13:00,0,0.042,0,0.08,0.049,,0,0,0,0,0,0.293,0.006,0,0.02,0.007,0.033,0,0,0.039,0,0,0.039,0,0,0.092,0,0,0,0,0.069,0.069,0,0.973,0.973,0,0,0,0,,,0.043,0,0,
NRS,DAR20160202_0030,2016-02-02 10:01:00,6,0.019,0,0.089,0.037,,0,0,0.04,0,0,0.296,0.008,0,0.022,0.004,0.016,0,0,0.028,0,0,0.033,0,0,0.082,0,0,0,0,0.067,0.067,0,1.05,1.05,0,0,0,0,,,0.051,0,0,
NRS,NSI20160822,2016-08-22 11:30:00,57,0.002,0,0.001,0,,0,0,0,0,0,0.005,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,,,0,0,0,
NRS,ROT20150924,2015-09-24 11:46:00,0,0.006,0,0.012,0,,0.004,0,0.004,0,0.01,0.014,0.001,0,0.003,0.001,0.013,0,0,0.009,0,0.001,0,0,0.003,0.044,0,0,0,0,0.013,0.013,0.034,0.079,0.113,0,0,0,0,,,0.006,0,0,1m
NRS,MAI20160321,2016-03-22 10:45:00,0,0.033,0,0.038,0,,0.048,0,0.014,0,0.024,0.035,0.004,0,0.006,0.005,0.059,0,0,0.025,0,0,0.008,0,0.003,0.047,0,0,0,0,0.034,0.034,0.039,0.224,0.263,0,0,0,0,,,0.016,0,0,
NRS,NSI20160517,2016-05-17 11:25:00,0,0,0,0.006,0,,0,0,0,0,0.002,0.003,0,0,0,0,0.008,0,0,0.001,0,0,0,0,0,0.036,0,0,0,0,0.004,0.004,0.032,0.071,0.103,0,0,0,0,,,0.006,0,0,
NRS,ROT20161024,2016-10-24 11:13:00,WC,0.017,0,0.018,0,,0.024,0,0.005,0,0.015,0.02,0.006,0,0.013,0.004,0.03,0,0,0.013,0,0.004,0.004,0,0.002,0.02,0,0,0,0,0.035,0.035,0.01,0.165,0.175,0,0,0,0,,,0.01,0,0,dewar 0611
NRS,ROT20160527,2016-05-27 11:05:00,0,0.065,0,0.1,0,,0,0,0.011,0,0.048,0.096,0.017,0,0.038,0.016,0.094,0.006,0,0.029,0,0.005,0.032,0,0.004,0.033,0.004,0,0,0,0.154,0.154,0.015,0.657,0.672,0,0,0,0,,,0.016,0,0,UTC start time 0635
NRS,ROT20160527,2016-05-27 11:05:00,20,0.078,0,0.125,0,,0,0,0.015,0,0.034,0.174,0.027,0,0.058,0.016,0.107,0.005,0,0.024,0,0,0.039,0,0.003,0.042,0.004,0,0,0,0.194,0.194,0.018,0.981,0.999,0,0,0,0,,,0.029,0,0,UTC start time 0703
NRS,DAR20160724_0430,2016-07-24 14:00:00,WC,0.024,0,0.069,0.038,,0,0,0,0,0,0.338,0,0,0,0,0.023,0.021,0,0.032,0,0,0.013,0,0,0.095,0,0,0,0,0.027,0.027,0,0.965,0.965,0,0,0,0,,,0.052,0,0,
NRS,DAR20160724_0730,2016-07-24 17:00:00,6,0.034,0,0.069,0.022,,0,0,0,0,0,0.288,0.006,0,0,0,0.023,0,0,0.029,0,0,0.01,0,0,0.076,0,0,0,0,0.044,0.044,0,0.786,0.786,0,0,0,0,,,0.043,0,0,
NRS,MAI20160831,2016-08-31 11:15:00,WC,0.082,0,0.155,0,,0.108,0.086,0.009,0,0.022,0.339,0.006,0,0.014,0.005,0.05,0,0,0.035,0,0,0.007,0,0.003,0.005,0,0,0,0,0.057,0.057,0,1.114,1.114,0,0,0,0,,,0.022,0,0,
NRS,ROT20160502,2016-05-02 11:07:00,40,0.022,0,0.025,0,,0.027,0,0,0,0.018,0.072,0.005,0,0.013,0.004,0.031,0,0,0.009,0,0,0.003,0,0,0.013,0,0,0,0,0.045,0.045,0.007,0.269,0.276,0,0,0,0,,,0.011,0,0,
NRS,ROT20160502,2016-05-02 12:01:00,WC,0.039,0,0.046,0,,0.085,0,0.005,0,0.031,0.079,0.01,0,0.022,0.009,0.065,0.002,0,0.017,0,0,0.013,0,0.002,0.032,0.003,0,0,0,0.075,0.075,0.019,0.377,0.396,0,0,0,0,,,0.019,0,0,composite
NRS,MAI20160927,2016-09-27 11:44:00,WC,0.071,0,0.072,0,,0.091,0,0.019,0,0.02,0.139,0.015,0,0.038,0.014,0.08,0,0,0.038,0,0,0.013,0,0.004,0.008,0,0,0,0,0.133,0.133,0,0.582,0.582,0,0,0,0,,,0.021,0,0,
NRS,PHB20161204,2016-12-05 10:40:00,20,0.07,0,0.057,0,,0.079,0,0.029,0,0.032,0.099,0.004,0,0.004,0.002,0.058,0,0,0.016,0,0,0.004,0,0,0.005,0.002,0,0,0,0.024,0.024,0,0.358,0.358,0,0,0,0,,,0.01,0,0,
NRS,PHB20161030,2016-10-31 10:28:00,15,0.127,0,0.22,0.044,,0,0,0.033,0,0.024,0.513,0.005,0,0.006,0.004,0.05,0,0,0.059,0,0,0.01,0,0.003,0.003,0,0,0,0,0.039,0.039,0,1.434,1.434,0,0,0,0,,,0.031,0,0,
NRS,YON20161207,2016-12-07 11:09:00,26,0.012,0,0.012,0,,0.016,0,0,0,0.008,0.019,0.002,0,0,0.003,0.023,0,0,0.007,0,0,0,0,0,0.15,0,0,0,0.011,0.02,0.031,0.112,0.29,0.402,0,0,0,0,,,0.044,0,0,
NRS,PHB20161204,2016-12-05 10:40:00,0,0.036,0,0.028,0,,0.031,0,0.011,0,0.019,0.063,0.003,0,0.003,0.002,0.033,0,0,0.009,0,0,0,0,0,0.024,0.003,0,0,0,0.025,0.025,0,0.29,0.29,0,0,0,0,,,0.01,0,0,
NRS,PHB20160926,2016-09-27 08:14:00,0,0.038,0,0.056,0,,0,0,0.007,0,0.03,0.066,0.006,0,0.01,0.004,0.039,0.005,0,0.016,0,0.002,0.008,0,0.002,0.077,0,0,0,0,0.049,0.049,0.026,0.438,0.464,0,0,0,0,,,0.023,0,0,
NRS,MAI20170104,2017-01-05 11:50:00,20,0.044,0,0.047,0,,0.055,0,0.008,0,0.022,0.094,0.01,0,0.023,0.015,0.08,0,0,0.048,0,0,0.011,0,0.006,0.023,0.003,0,0,0,0.071,0.071,0,0.449,0.449,0,0,0,0,,,0.02,0,0,
NRS,KAI20170315,2017-03-15 15:15:00,0,0.012,0,0.011,0.005,,0,0,0.003,0,0.012,0.009,0.002,0,0.008,0.004,0.027,0,0,0.01,0,0.002,0,0,0.003,0.019,0,0,0,0,0.022,0.022,0.012,0.115,0.127,0,0,0,0,,,0.01,0,0,
NRS,MAI20170223,2017-02-24 10:20:00,85,0.004,0,0.003,0,,0,0,0,0,0.003,0.014,0,0,0.004,0,0.003,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.008,0.008,0,0.044,0.044,0,0,0,0,,,0.002,0,0,
