TripCode,StationName,SampleTime_Local,Latitude,Longitude,SST,chl_gsm,chl_oc3,GSLA,WaterDepth_m
PH420070219,Port Hacking 4,2007-02-19T00:00:00Z,-34.11758,151.21815,24.041571532731098,0.487271758385851,1.921874753425,0.0380827319926705,-104.6
PH420080219,Port Hacking 4,2008-02-19T00:00:00Z,-34.11758,151.21815,23.255945302918576,0.164233461022377,0.187349443634351,NA,-104.6
PH420080805,Port Hacking 4,2008-08-05T00:00:00Z,-34.11758,151.21815,16.258937506272275,0.330705930601876,0.216509017970343,0.0265559964849322,-104.6
PHB20090422,Port Hacking,2009-04-23T09:38:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20100413,Port Hacking,2010-04-14T09:18:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20101110,Port Hacking,2010-11-11T09:10:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20130319,Port Hacking,2013-03-20T09:27:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20130826,Port Hacking,2013-08-27T09:30:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20140427,Port Hacking,2014-04-28T09:38:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20140716,Port Hacking,2014-07-16T10:00:00Z,-34.11923,151.22667,17.865173536004363,0.427745874039829,0.287398268934339,0.011591948673398,-111.042
PHB20150518,Port Hacking,2015-05-19T09:43:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20160201,Port Hacking,2016-02-02T10:52:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20160615,Port Hacking,2016-06-15T11:06:00Z,-34.11923,151.22667,20.557406689412915,0.433941267514497,0.335198532945166,0.0360500906144278,-111.042
PHB20160829,Port Hacking,2016-08-30T09:20:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20170321,Port Hacking,2017-03-22T09:21:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20171211,Port Hacking,2017-12-12T08:54:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20201110,Port Hacking,2020-11-11T08:40:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20211027,Port Hacking,2021-10-28T09:19:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20220828,Port Hacking,2022-08-29T08:45:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20220926,Port Hacking,2022-09-27T07:30:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
ROT20100924,Rottnest Island,2010-09-24T12:22:00Z,-32,115.41667,19.68416670502893,0.166738995322675,0.239000474413236,0.142540399493385,-44.6421
ROT20110125,Rottnest Island,2011-01-25T09:10:00Z,-32,115.41667,22.671569940551308,NA,NA,0.248676239451879,-44.6421
ROT20130517,Rottnest Island,2013-05-17T10:00:00Z,-32,115.41667,22.776997435341286,NA,NA,0.123633894373827,-44.6421
ROT20131001,Rottnest Island,2013-10-01T11:55:00Z,-32,115.41667,19.381224628330983,NA,NA,0.100677521248836,-44.6421
ROT20150507,Rottnest Island,2015-05-07T09:36:00Z,-32,115.41667,22.268640578331258,0.466947664817174,0.416023702981571,0.023867633818974,-44.6421
ROT20151215,Rottnest Island,2015-12-15T08:22:00Z,-32,115.41667,20.231593555274117,NA,NA,NA,-44.6421
ROT20160413,Rottnest Island,2016-04-13T09:30:00Z,-32,115.41667,21.463754098200184,0.267617340094035,0.259808415911861,0.106610410022431,-44.6421
ROT20180328,Rottnest Island,2018-03-28T09:23:00Z,-32,115.41667,21.750630617224544,0.514001422321674,0.487131307420042,0.116953290708498,-44.6421
ROT20180727,Rottnest Island,2018-07-27T09:33:00Z,-32,115.41667,19.329551868591977,NA,NA,0.0769215509743183,-44.6421
ROT20181130,Rottnest Island,2018-11-30T09:33:00Z,-32,115.41667,18.92546189489468,NA,NA,0.0108059778760037,-44.6421
ROT20181211,Rottnest Island,2018-12-11T09:24:00Z,-32,115.41667,19.44699709307821,NA,NA,0.0391959013016343,-44.6421
ROT20190306,Rottnest Island,2019-03-06T10:24:00Z,-32,115.41667,NA,NA,NA,0.0202678694049454,-44.6421
ROT20200605,Rottnest Island,2020-06-05T09:13:00Z,-32,115.41667,NA,NA,NA,NA,-44.6421
ROT20220125,Rottnest Island,2022-01-25T08:56:00Z,-32,115.41667,22.54225092275692,NA,NA,NA,-44.6421
ROT20220929,Rottnest Island,2022-09-29T08:51:00Z,-32,115.41667,19.200431783311103,NA,NA,NA,-44.6421
YON20091123,Yongala,2009-11-23T11:45:00Z,-19.30847,147.61842,26.692052946966157,0.214317143717899,0.337949159213259,NA,-24.149
YON20100224,Yongala,2010-02-24T10:58:00Z,-19.30847,147.61842,28.871613406352708,NA,NA,NA,-24.149
YON20101208,Yongala,2010-12-08T10:45:00Z,-19.30847,147.61842,28.137695409227206,0.243278555572033,0.330223547915618,NA,-24.149
YON20110811,Yongala,2011-08-11T11:00:00Z,-19.30847,147.61842,21.54539587084713,0.050227372501141,0.35991642460227,NA,-24.149
YON20130220,Yongala,2013-02-20T10:42:00Z,-19.30847,147.61842,28.878824521144054,NA,NA,NA,-24.149
YON20130515,Yongala,2013-05-15T10:30:00Z,-19.30847,147.61842,24.950875555619348,0.222515001893044,0.240107536315918,NA,-24.149
YON20140317,Yongala,2014-03-17T14:07:00Z,-19.30847,147.61842,26.830710377916716,0.323655815685497,0.428945762707907,NA,-24.149
YON20140717,Yongala,2014-07-17T10:28:00Z,-19.30847,147.61842,22.808594812564593,NA,NA,NA,-24.149
YON20150324,Yongala,2015-03-24T15:15:00Z,-19.30847,147.61842,28.194069679174618,0.253226329535246,0.326606546342373,NA,-24.149
YON20150804,Yongala,2015-08-04T11:45:00Z,-19.30847,147.61842,22.67102628381923,0.138520231321454,0.206712018847466,NA,-24.149
YON20151203,Yongala,2015-12-03T11:00:00Z,-19.30847,147.61842,27.552993870507976,NA,NA,NA,-24.149
YON20160122,Yongala,2016-01-22T10:39:00Z,-19.30847,147.61842,28.84413543257864,NA,NA,NA,-24.149
YON20160215,Yongala,2016-02-15T10:18:00Z,-19.30847,147.61842,29.15064272077757,0.242614666521549,0.408682652413845,NA,-24.149
YON20160503,Yongala,2016-05-03T10:01:00Z,-19.30847,147.61842,27.052294333819304,NA,NA,NA,-24.149
YON20160601,Yongala,2016-06-01T10:46:00Z,-19.30847,147.61842,25.945673444867168,0.282611349766905,0.412786611101844,NA,-24.149
YON20110720,Yongala,2011-07-20T11:37:00Z,-19.30847,147.61842,21.667015358382912,0.172138266414404,0.236136967390776,NA,-24.149
YON20121026,Yongala,2012-10-26T11:20:00Z,-19.30847,147.61842,25.362357671968653,0.144034417495131,0.172926958501339,NA,-24.149
YON20130416,Yongala,2013-04-16T11:35:00Z,-19.30847,147.61842,26.175932651720984,NA,NA,NA,-24.149
YON20130808,Yongala,2013-08-08T10:58:00Z,-19.30847,147.61842,22.443489024732287,0.165136183202267,0.23420793607831,NA,-24.149
YON20141014,Yongala,2014-10-14T12:02:00Z,-19.30847,147.61842,25.23372450107712,0.353004271278576,0.696135800182819,NA,-24.149
YON20150119,Yongala,2015-01-19T11:25:00Z,-19.30847,147.61842,28.760693441331398,NA,NA,NA,-24.149
YON20161012,Yongala,2016-10-12T10:26:00Z,-19.30847,147.61842,25.889186715483675,0.154703919040529,0.222385895095373,NA,-24.149
YON20180602,Yongala,2018-06-03T09:10:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20181213,Yongala,2018-12-13T10:30:00Z,-19.30847,147.61842,26.071410939966654,NA,NA,NA,-24.149
YON20190808,Yongala,2019-08-08T10:04:00Z,-19.30847,147.61842,NA,0.14933166238056,0.195376088504087,NA,-24.149
YON20200116,Yongala,2020-01-16T10:05:00Z,-19.30847,147.61842,NA,0.268182243257761,0.229534875750542,NA,-24.149
YON20200212,Yongala,2020-02-13T09:47:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20200306,Yongala,2020-03-06T10:25:00Z,-19.30847,147.61842,28.15205886082157,1.48147589713335,0.801113487858521,NA,-24.149
YON20201026,Yongala,2020-10-26T10:40:00Z,-19.30847,147.61842,26.118218042496608,NA,NA,NA,-24.149
YON20210209,Yongala,2021-02-09T11:46:00Z,-19.30847,147.61842,28.55337718993428,NA,NA,NA,-24.149
YON20210927,Yongala,2021-09-27T11:32:00Z,-19.30847,147.61842,23.66489690182732,NA,NA,NA,-24.149
YON20211209,Yongala,2021-12-09T10:10:00Z,-19.30847,147.61842,28.645016441624648,NA,NA,NA,-24.149
DAR20120114_2335,Darwin,2012-01-15T09:05:00Z,-12.4,130.76805,28.64153838250786,NA,NA,0.0347830589511726,-16.6025
DAR20120729_1630,Darwin,2012-07-30T02:00:00Z,-12.4,130.76805,24.05592137597199,0.411789020500987,1.3780924267239,0.0397036414352649,-16.6025
DAR20121030,Darwin,2012-10-31T07:51:00Z,-12.4,130.76805,NA,NA,NA,NA,-16.6025
DAR20121208_2330,Darwin,2012-12-09T09:00:00Z,-12.4,130.76805,NA,NA,NA,0.0867087209298468,-16.6025
DAR20160202_0030,Darwin,2016-02-02T10:00:00Z,-12.4,130.76805,26.610916273264877,NA,NA,0.0355193918742055,-16.6025
DAR20160724_0430,Darwin,2016-07-24T14:00:00Z,-12.4,130.76805,26.036666025837178,2.46970728984693,2.54113531403425,0.00963142951777326,-16.6025
DAR20170715_0330,Darwin,2017-07-15T13:00:00Z,-12.4,130.76805,26.680426905418244,NA,NA,0.0322967054766301,-16.6025
DAR20180731_0030,Darwin,2018-07-31T10:00:00Z,-12.4,130.76805,26.669104750811755,2.50589603939276,3.00056200739981,0.0331325092285219,-16.6025
DAR20180731_0630,Darwin,2018-07-31T16:00:00Z,-12.4,130.76805,26.669104750811755,2.50589603939276,3.00056200739981,0.0331325092285219,-16.6025
DAR20200922_0030,Darwin,2020-09-22T10:00:00Z,-12.4,130.76805,29.171816881700465,12.3955781098568,3.8419968214902,NA,-16.6025
DAR20200922_0330,Darwin,2020-09-22T13:00:00Z,-12.4,130.76805,29.171816881700465,12.3955781098568,3.8419968214902,NA,-16.6025
DAR20211107_0330,Darwin,2021-11-07T13:00:00Z,-12.4,130.76805,31.149806876108073,2.04511817997577,2.63995231366625,NA,-16.6025
DAR20211107_0630,Darwin,2021-11-07T16:00:00Z,-12.4,130.76805,31.149806876108073,2.04511817997577,2.63995231366625,NA,-16.6025
DAR20220428_0630,Darwin,2022-04-28T16:00:00Z,-12.4,130.76805,NA,NA,NA,NA,-16.6025
DAR20221105_0030,Darwin,2022-11-05T10:00:00Z,-12.4,130.76805,31.466706073246144,NA,NA,NA,-16.6025
ESP20091216,Esperance,2009-12-16T09:45:00Z,-33.93333,121.85,19.022898959178406,NA,NA,0.00947501145874484,-49.3207
ESP20100629,Esperance,2010-06-29T10:05:00Z,-33.93333,121.85,16.597822026589085,0.932709019631147,0.402822781354189,0.0912407237653619,-49.3207
ESP20120309,Esperance,2012-03-09T09:34:00Z,-33.93333,121.85,21.148629833119287,0.400364004832227,0.417208326321382,0.147546659816153,-49.3207
KAI20090205,Kangaroo Island,2009-02-05T14:05:00Z,-35.83217,136.44733,19.906600782521025,0.116391275610243,0.131849507668189,0.0655776479025834,-108.088
KAI20090307,Kangaroo Island,2009-03-08T09:08:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20110427,Kangaroo Island,2011-04-28T07:35:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20111026,Kangaroo Island,2011-10-26T14:40:00Z,-35.83217,136.44733,15.734676171313083,NA,NA,0.0297297735492042,-108.088
KAI20130827,Kangaroo Island,2013-08-28T08:55:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20141029,Kangaroo Island,2014-10-29T11:00:00Z,-35.83217,136.44733,16.73428560291063,NA,NA,0.00445322712729973,-108.088
KAI20160223,Kangaroo Island,2016-02-24T07:55:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20160525,Kangaroo Island,2016-05-26T07:35:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20190320,Kangaroo Island,2019-03-20T13:40:00Z,-35.83217,136.44733,18.989991296493713,0.16532564714551,0.163042293787003,0.0450440999191247,-108.088
KAI20190909,Kangaroo Island,2019-09-10T07:50:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
KAI20220901,Kangaroo Island,2022-09-02T06:00:00Z,-35.83217,136.44733,NA,NA,NA,NA,-108.088
MAI20110812,Maria Island,2011-08-12T10:55:00Z,-42.59667,148.23333,11.228031865021705,0.846719340844588,0.474442010124524,0.0376589958760348,-88
MAI20111026,Maria Island,2011-10-26T11:00:00Z,-42.59667,148.23333,13.045962493697743,0.871274012439656,0.890324581906481,0.0286306135839959,-88
MAI20120222,Maria Island,2012-02-22T11:00:00Z,-42.59667,148.23333,NA,NA,NA,0.0858185550550265,-88
MAI20120524,Maria Island,2012-05-24T11:30:00Z,-42.59667,148.23333,14.344799867294057,NA,NA,0.0416882566300815,-88
MAI20120724,Maria Island,2012-07-24T10:50:00Z,-42.59667,148.23333,12.830710939374285,NA,NA,0.0610523460886334,-88
MAI20130424,Maria Island,2013-04-24T10:50:00Z,-42.59667,148.23333,16.421071634697228,NA,NA,0.0879721570060788,-88
MAI20131117,Maria Island,2013-11-18T10:50:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20140122,Maria Island,2014-01-23T10:50:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20151001,Maria Island,2015-10-01T11:05:00Z,-42.59667,148.23333,12.655200867896383,NA,NA,NA,-88
MAI20160303,Maria Island,2016-03-04T10:15:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20160321,Maria Island,2016-03-22T10:11:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20160630,Maria Island,2016-07-01T09:30:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20191210,Maria Island,2019-12-11T09:30:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20200526,Maria Island,2020-05-26T10:10:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20210625,Maria Island,2021-06-25T10:28:00Z,-42.59667,148.23333,NA,4.10299079506486,0.334311836798276,NA,-88
MAI20210831,Maria Island,2021-09-01T09:35:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20211116,Maria Island,2021-11-17T09:56:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20220119,Maria Island,2022-01-20T09:55:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
MAI20221212,Maria Island,2022-12-13T10:45:00Z,-42.59667,148.23333,NA,NA,NA,NA,-88
NSI20081119,North Stradbroke Island,2008-11-19T10:30:00Z,-27.345,153.562,24.381650849179152,NA,NA,0.00930828742770818,-63.8002
NSI20090416,North Stradbroke Island,2009-04-16T10:30:00Z,-27.345,153.562,25.3937111787327,NA,NA,0.0684648327156233,-63.8002
NSI20090916,North Stradbroke Island,2009-09-17T08:30:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20091215,North Stradbroke Island,2009-12-16T09:00:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20100121,North Stradbroke Island,2010-01-22T09:50:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20110623,North Stradbroke Island,2011-06-23T10:25:00Z,-27.345,153.562,21.815303047827797,4.08497080564499,1.26309552162886,0.0389523853122345,-63.8002
NSI20131212,North Stradbroke Island,2013-12-12T10:20:00Z,-27.345,153.562,23.466602095636176,NA,NA,0.0488917128554576,-63.8002
NSI20141107,North Stradbroke Island,2014-11-07T10:35:00Z,-27.345,153.562,24.045239994246742,0.076683271676302,0.0763896051794291,0.056721210857295,-63.8002
NSI20150119,North Stradbroke Island,2015-01-19T10:35:00Z,-27.345,153.562,28.154348627298077,NA,NA,0.0384432003054039,-63.8002
NSI20150304,North Stradbroke Island,2015-03-04T10:30:00Z,-27.345,153.562,27.35301113784658,0.151651872470975,0.141288875490427,0.069694657653396,-63.8002
NSI20150624,North Stradbroke Island,2015-06-24T10:30:00Z,-27.345,153.562,22.78065561889406,0.131308741246661,0.0566474226070568,0.0547374774710621,-63.8002
NSI20160822,North Stradbroke Island,2016-08-22T10:50:00Z,-27.345,153.562,21.521114062547895,0.297899723445114,0.280434911737317,0.0248205102772649,-63.8002
NSI20161116,North Stradbroke Island,2016-11-16T10:15:00Z,-27.345,153.562,23.924709622917362,NA,NA,0.0372589403940773,-63.8002
NSI20170424,North Stradbroke Island,2017-04-24T11:00:00Z,-27.345,153.562,24.197171144816934,0.401353549776655,0.295406945952863,0.0563288724764622,-63.8002
NSI20190821,North Stradbroke Island,2019-08-21T10:40:00Z,-27.345,153.562,20.53645092684394,0.834691576361656,0.645746701359749,0.0573573619397861,-63.8002
NSI20200625,North Stradbroke Island,2020-06-25T10:35:00Z,-27.345,153.562,21.530988573458558,1.15033852154354,0.423510552265347,NA,-63.8002
NSI20210119,North Stradbroke Island,2021-01-19T11:00:00Z,-27.345,153.562,26.849861740182348,5.04770755767822,0.239837216834227,NA,-63.8002
NSI20210415,North Stradbroke Island,2021-04-16T09:40:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
NSI20210727,North Stradbroke Island,2021-07-27T10:30:00Z,-27.345,153.562,20.749664074396605,0.924438074827194,0.468332948088646,NA,-63.8002
NSI20220626,North Stradbroke Island,2022-06-27T09:40:00Z,-27.345,153.562,NA,NA,NA,NA,-63.8002
PH420020219,Port Hacking 4,2002-02-19T00:00:00Z,-34.11758,151.21815,24.264324160032686,NA,NA,0.0653767313160291,-104.6
PH420020820,Port Hacking 4,2002-08-20T00:00:00Z,-34.11758,151.21815,17.44971002394442,0.466104468671224,0.662576620090515,0.0404440897747893,-104.6
PH420030120,Port Hacking 4,2003-01-20T00:00:00Z,-34.11758,151.21815,21.99277937913422,NA,NA,0.103706529534738,-104.6
PH420030721,Port Hacking 4,2003-07-21T00:00:00Z,-34.11758,151.21815,17.63376725794012,3.57833642051333,2.38442342918973,NA,-104.6
PH420031114,Port Hacking 4,2003-11-14T00:00:00Z,-34.11758,151.21815,19.061051490439013,0.253173502380068,0.373114185130343,0.0528244424342928,-104.6
PH420040326,Port Hacking 4,2004-03-26T00:00:00Z,-34.11758,151.21815,23.336533285663393,NA,NA,0.0164584473253388,-104.6
PH420050414,Port Hacking 4,2005-04-14T00:00:00Z,-34.11758,151.21815,22.32675534369389,0.0977193527394272,0.449052592227747,0.0106743748878246,-104.6
PH420050706,Port Hacking 4,2005-07-06T00:00:00Z,-34.11758,151.21815,18.635884509706557,0.409894424425045,0.513615513063339,0.00838318099278226,-104.6
PH420070723,Port Hacking 4,2007-07-23T00:00:00Z,-34.11758,151.21815,16.379851772734582,7.69761925935745,0.443144841509503,0.0203256374650939,-104.6
PH420080318,Port Hacking 4,2008-03-18T00:00:00Z,-34.11758,151.21815,22.414604504350223,NA,19.3761654496193,NA,-104.6
PH420080620,Port Hacking 4,2008-06-20T00:00:00Z,-34.11758,151.21815,18.747408895370256,0.536020681775849,0.300497632584101,NA,-104.6
PHB20090924,Port Hacking,2009-09-25T08:45:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20091018,Port Hacking,2009-10-19T09:55:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20100119,Port Hacking,2010-01-20T09:05:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20100702,Port Hacking,2010-07-02T11:35:00Z,-34.11923,151.22667,18.56208513756434,NA,NA,0.0573242554862834,-111.042
PHB20110228,Port Hacking,2011-03-01T09:30:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20120212,Port Hacking,2012-02-13T10:00:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20121120,Port Hacking,2012-11-21T09:30:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20130514,Port Hacking,2013-05-15T09:40:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20161030,Port Hacking,2016-10-31T09:35:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20170614,Port Hacking,2017-06-15T08:52:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20180326,Port Hacking,2018-03-27T09:40:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20180528,Port Hacking,2018-05-29T09:50:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20190227,Port Hacking,2019-02-28T10:35:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20190626,Port Hacking,2019-06-27T09:38:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20190729,Port Hacking,2019-07-29T10:03:00Z,-34.11923,151.22667,19.017550177719386,8.15981215683382,12.3374988842011,0.0190916998098113,-111.042
PHB20190827,Port Hacking,2019-08-28T09:59:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20191028,Port Hacking,2019-10-29T09:30:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20200224,Port Hacking,2020-02-25T08:52:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20200922,Port Hacking,2020-09-23T09:19:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20211109,Port Hacking,2021-11-10T09:14:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20211124,Port Hacking,2021-11-25T09:14:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
PHB20211215,Port Hacking,2021-12-16T07:59:00Z,-34.11923,151.22667,NA,NA,NA,NA,-111.042
ROT20120727,Rottnest Island,2012-07-27T09:55:00Z,-32,115.41667,19.993928578682244,0.283382254163015,0.296859089774315,0.0521218317488899,-44.6421
ROT20121126,Rottnest Island,2012-11-26T11:02:00Z,-32,115.41667,20.29792907289749,0.142654795731817,0.162411001930525,0.0522799292884593,-44.6421
ROT20140227,Rottnest Island,2014-02-27T12:39:00Z,-32,115.41667,22.665395860456783,0.194186329457172,0.323021291203949,0.042292118654185,-44.6421
ROT20140319,Rottnest Island,2014-03-19T12:30:00Z,-32,115.41667,22.36825767846574,NA,NA,0.0653294845864231,-44.6421
ROT20140730,Rottnest Island,2014-07-30T10:03:00Z,-32,115.41667,20.13298168656314,NA,NA,0.0610730471670761,-44.6421
ROT20140919,Rottnest Island,2014-09-19T12:57:00Z,-32,115.41667,20.275742485146566,0.250173244159669,0.365695030879729,0.0443251782271818,-44.6421
ROT20141119,Rottnest Island,2014-11-19T10:16:00Z,-32,115.41667,20.772750150909076,NA,NA,0.00114446156898051,-44.6421
ROT20150724,Rottnest Island,2015-07-24T09:20:00Z,-32,115.41667,19.89014871045947,0.294811004168027,0.271879330277443,0.0187830419927226,-44.6421
ROT20171214,Rottnest Island,2017-12-14T09:37:00Z,-32,115.41667,20.884456951688605,0.169433674154182,0.269181715894719,0.0580447431652168,-44.6421
ROT20190221,Rottnest Island,2019-02-21T09:30:00Z,-32,115.41667,21.37306299428974,NA,NA,0.00447102986281721,-44.6421
ROT20200730,Rottnest Island,2020-07-30T09:27:00Z,-32,115.41667,20.660417009662467,NA,NA,NA,-44.6421
ROT20200814,Rottnest Island,2020-08-14T09:21:00Z,-32,115.41667,19.617187768457143,0.303777595361074,0.225432597928577,NA,-44.6421
ROT20200825,Rottnest Island,2020-08-25T10:40:00Z,-32,115.41667,19.69426591975821,NA,NA,NA,-44.6421
ROT20201013,Rottnest Island,2020-10-13T09:18:00Z,-32,115.41667,19.553977830583847,NA,NA,NA,-44.6421
ROT20210121,Rottnest Island,2021-01-21T10:04:00Z,-32,115.41667,22.997005430981517,0.268230847998297,0.363038958040709,NA,-44.6421
ROT20210224,Rottnest Island,2021-02-24T08:33:00Z,-32,115.41667,22.555935158911723,0.304785575981092,0.305077010784486,NA,-44.6421
ROT20210928,Rottnest Island,2021-09-28T08:50:00Z,-32,115.41667,19.54875516943224,0.217563296459159,0.217488525625394,NA,-44.6421
ROT20220811,Rottnest Island,2022-08-11T08:43:00Z,-32,115.41667,19.749012297888612,0.544544009548245,0.504034796447465,NA,-44.6421
ROT20220912,Rottnest Island,2022-09-12T08:25:00Z,-32,115.41667,19.071392221521194,NA,NA,NA,-44.6421
YON20100909,Yongala,2010-09-09T11:00:00Z,-19.30847,147.61842,24.3937744968012,0.177570390261032,0.245421562682499,NA,-24.149
YON20110527,Yongala,2011-05-27T10:50:00Z,-19.30847,147.61842,23.60216354439035,0.507165156900883,0.543421875834465,NA,-24.149
YON20120112,Yongala,2012-01-12T11:30:00Z,-19.30847,147.61842,28.55516188777608,0.317312944233417,0.404348376393318,NA,-24.149
YON20120402,Yongala,2012-04-02T10:44:00Z,-19.30847,147.61842,27.59232969755311,1.22667561978102,0.814414202272892,NA,-24.149
YON20121129,Yongala,2012-11-29T10:40:00Z,-19.30847,147.61842,27.50088363099843,0.216327719539404,0.261448370218277,NA,-24.149
YON20130912,Yongala,2013-09-12T11:26:00Z,-19.30847,147.61842,23.434383949637436,0.471233259593503,0.872024889886379,NA,-24.149
YON20140122,Yongala,2014-01-22T10:00:00Z,-19.30847,147.61842,28.342153565119986,NA,NA,NA,-24.149
YON20141120,Yongala,2014-11-21T08:48:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20150224,Yongala,2015-02-24T10:40:00Z,-19.30847,147.61842,28.921621949125722,NA,NA,NA,-24.149
YON20150430,Yongala,2015-04-30T12:10:00Z,-19.30847,147.61842,27.487507761660993,0.245798622220755,0.293773703873157,NA,-24.149
YON20150601,Yongala,2015-06-01T12:55:00Z,-19.30847,147.61842,24.936967582963405,NA,NA,NA,-24.149
YON20150825,Yongala,2015-08-25T10:45:00Z,-19.30847,147.61842,23.270864038560546,0.110023782049355,0.148552862045012,NA,-24.149
YON20160321,Yongala,2016-03-21T10:31:00Z,-19.30847,147.61842,29.083870117440824,NA,NA,NA,-24.149
YON20160927,Yongala,2016-09-27T10:33:00Z,-19.30847,147.61842,26.18863530600447,0.273862001895905,0.498597635924816,NA,-24.149
YON20180329,Yongala,2018-03-29T10:27:00Z,-19.30847,147.61842,27.58924301199619,NA,NA,NA,-24.149
YON20180621,Yongala,2018-06-21T11:30:00Z,-19.30847,147.61842,22.799380222894285,0.273752758204937,0.333500473052263,NA,-24.149
YON20181011,Yongala,2018-10-11T10:54:00Z,-19.30847,147.61842,24.90923763722185,0.286812614253227,0.356514360042329,NA,-24.149
YON20190826,Yongala,2019-08-26T10:40:00Z,-19.30847,147.61842,NA,0.12260055914521201,0.168130125254393,NA,-24.149
YON20210406,Yongala,2021-04-07T09:30:00Z,-19.30847,147.61842,NA,NA,NA,NA,-24.149
YON20220123,Yongala,2022-01-23T10:18:00Z,-19.30847,147.61842,29.145273795183755,0.235606115311384,0.181320291012526,NA,-24.149
YON20220206,Yongala,2022-02-06T12:43:00Z,-19.30847,147.61842,28.619103742130108,0.444293506909162,0.647128895801656,NA,-24.149
YON20220311,Yongala,2022-03-11T11:00:00Z,-19.30847,147.61842,30.41511935219171,0.172382293002946,0.228925520642882,NA,-24.149
DAR20110627,Darwin,2011-06-27T13:48:00Z,-12.4,130.76805,23.623468515208515,NA,NA,0.0419348671212797,-16.6025
DAR20120115_0540,Darwin,2012-01-15T15:10:00Z,-12.4,130.76805,28.64153838250786,NA,NA,0.0347830589511726,-16.6025
DAR20130617_0800,Darwin,2013-06-17T17:30:00Z,-12.4,130.76805,27.11123636531437,0.649497537927675,2.20425611601936,0.0281445064226258,-16.6025
